Datetime,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
2004-12-12 03:00:00,2.0,974.0,56.0,6.4,832.0,337.0,832.0,109.5,1035.0,1024.0,6.6,58.1,0.5687
2004-12-12 04:00:00,2.1,1091.0,56.0,9.8,971.0,273.0,703.0,102.0,1148.0,1187.0,5.4,64.1,0.5772
2004-12-12 05:00:00,1.7,955.0,56.0,5.8,804.0,199.0,843.0,95.0,1017.0,1007.0,5.6,61.6,0.5656
2004-12-12 06:00:00,1.5,975.0,56.0,7.0,859.0,177.0,777.0,81.0,1043.0,1019.0,4.2,69.0,0.5737
2004-12-12 07:00:00,1.3,909.0,56.0,4.0,709.0,206.0,936.0,95.0,953.0,921.0,4.8,64.6,0.563
2004-12-12 08:00:00,1.9,992.0,56.0,6.9,853.0,323.0,821.0,111.0,1052.0,1038.0,4.0,69.0,0.5661
2004-12-12 09:00:00,2.0,1018.0,56.0,7.7,889.0,392.0,780.0,118.0,1085.0,1105.0,4.9,66.3,0.5786
2004-12-12 10:00:00,2.7,1100.0,56.0,9.9,974.0,420.0,728.0,130.0,1131.0,1208.0,9.4,48.7,0.5748
2004-12-12 11:00:00,2.4,1101.0,56.0,8.9,934.0,333.0,751.0,116.0,1085.0,1208.0,12.6,39.9,0.5804
2004-12-12 12:00:00,2.7,1148.0,56.0,11.3,1025.0,395.0,701.0,128.0,1165.0,1282.0,14.4,35.3,0.5763
2004-12-12 13:00:00,3.2,1253.0,56.0,13.7,1108.0,478.0,633.0,156.0,1253.0,1494.0,15.1,37.4,0.6374
2004-12-12 14:00:00,3.4,1229.0,56.0,12.7,1075.0,470.0,638.0,169.0,1226.0,1500.0,16.0,35.8,0.6456
2004-12-12 15:00:00,3.2,1250.0,56.0,14.5,1133.0,508.0,629.0,168.0,1274.0,1463.0,17.5,30.8,0.6095
2004-12-12 16:00:00,4.3,1432.0,56.0,18.4,1251.0,596.0,547.0,178.0,1396.0,1722.0,17.2,34.2,0.6669
2004-12-12 17:00:00,5.0,1530.0,56.0,22.0,1352.0,694.0,491.0,178.0,1550.0,1934.0,14.3,45.8,0.7452
2004-12-12 18:00:00,6.3,1604.0,56.0,25.4,1438.0,968.0,466.0,188.0,1650.0,2018.0,12.2,53.9,0.7617
2004-12-12 19:00:00,4.6,1352.0,56.0,16.4,1191.0,658.0,570.0,169.0,1362.0,1796.0,11.6,51.2,0.6965
2004-12-12 20:00:00,3.1,1235.0,56.0,12.4,1065.0,409.0,640.0,133.0,1213.0,1594.0,11.3,50.1,0.672
2004-12-12 21:00:00,2.6,1127.0,56.0,9.6,962.0,345.0,751.0,125.0,1120.0,1389.0,10.6,51.2,0.6541
2004-12-12 22:00:00,2.1,1073.0,56.0,7.1,860.0,230.0,896.0,110.0,1058.0,1238.0,9.6,51.7,0.6163
2004-12-12 23:00:00,2.1,1074.0,56.0,7.2,867.0,285.0,888.0,112.0,1064.0,1221.0,8.7,55.2,0.6225
2004-12-13 00:00:00,2.5,1133.0,56.0,9.3,951.0,310.0,825.0,112.0,1156.0,1254.0,7.9,60.2,0.6432
2004-12-13 01:00:00,2.0,1021.0,56.0,5.9,808.0,224.0,961.0,102.0,1048.0,1098.0,7.9,59.2,0.6331
2004-12-13 02:00:00,1.8,995.0,56.0,5.9,807.0,213.0,978.0,90.0,1056.0,1044.0,6.7,64.6,0.6381
2004-12-13 03:00:00,1.3,882.0,56.0,2.4,614.0,158.0,1221.0,78.0,931.0,888.0,6.9,62.3,0.6227
2004-12-13 04:00:00,1.0,869.0,56.0,2.1,594.0,103.0,1326.0,66.0,935.0,835.0,6.3,64.6,0.6197
2004-12-13 05:00:00,0.7,868.0,56.0,1.8,567.0,91.0,1238.0,64.0,919.0,823.0,6.4,63.3,0.6123
2004-12-13 06:00:00,0.9,921.0,56.0,3.1,655.0,178.0,1001.0,81.0,972.0,908.0,6.4,64.4,0.6204
2004-12-13 07:00:00,1.5,1041.0,56.0,6.8,846.0,351.0,829.0,106.0,1112.0,1076.0,5.6,68.9,0.6328
2004-12-13 08:00:00,3.4,1275.0,56.0,16.4,1193.0,587.0,596.0,140.0,1389.0,1393.0,6.4,65.6,0.6348
2004-12-13 09:00:00,3.4,1238.0,56.0,16.7,1202.0,475.0,748.0,138.0,1382.0,1429.0,7.3,61.4,0.6306
2004-12-13 10:00:00,3.2,1288.0,56.0,17.3,1220.0,576.0,937.0,165.0,1391.0,1594.0,9.6,53.7,0.6409
2004-12-13 11:00:00,4.8,1422.0,56.0,22.4,1362.0,920.0,775.0,214.0,1509.0,1956.0,12.0,45.9,0.6421
2004-12-13 12:00:00,3.5,1293.0,56.0,17.9,1236.0,710.0,784.0,178.0,1370.0,1872.0,12.7,44.4,0.6512
2004-12-13 13:00:00,4.1,1410.0,56.0,22.4,1363.0,696.0,690.0,187.0,1515.0,2014.0,13.9,42.8,0.6761
2004-12-13 14:00:00,4.8,1425.0,56.0,23.3,1386.0,744.0,691.0,203.0,1536.0,1978.0,15.0,41.4,0.7016
2004-12-13 15:00:00,4.4,1590.0,56.0,28.0,1503.0,743.0,575.0,204.0,1559.0,2257.0,16.0,38.7,0.6987
2004-12-13 16:00:00,4.5,1520.0,56.0,30.1,1552.0,801.0,568.0,198.0,1615.0,2104.0,16.0,38.6,0.6952
2004-12-13 17:00:00,5.9,1595.0,56.0,33.4,1628.0,1014.0,495.0,218.0,1822.0,2140.0,14.1,44.9,0.7194
2004-12-13 18:00:00,9.9,1881.0,56.0,50.8,1983.0,1479.0,334.0,269.0,2271.0,2523.0,12.6,55.9,0.8142
2004-12-13 19:00:00,6.9,1633.0,56.0,35.6,1677.0,1018.0,400.0,217.0,1880.0,2188.0,11.7,60.8,0.8336
2004-12-13 20:00:00,4.3,1391.0,56.0,21.5,1338.0,729.0,509.0,183.0,1514.0,1816.0,11.5,60.9,0.8249
2004-12-13 21:00:00,2.9,1263.0,56.0,15.5,1164.0,508.0,581.0,147.0,1338.0,1587.0,10.6,64.1,0.8182
2004-12-13 22:00:00,2.0,1147.0,56.0,10.9,1012.0,347.0,665.0,120.0,1214.0,1381.0,10.1,66.2,0.8185
2004-12-13 23:00:00,1.7,1103.0,56.0,8.7,928.0,327.0,715.0,112.0,1174.0,1287.0,9.0,70.1,0.8036
2004-12-14 00:00:00,1.9,1071.0,56.0,7.4,873.0,339.0,739.0,107.0,1150.0,1193.0,8.6,70.5,0.7915
2004-12-14 01:00:00,2.0,1137.0,56.0,9.9,975.0,358.0,687.0,103.0,1234.0,1223.0,7.6,74.3,0.7783
2004-12-14 02:00:00,1.9,1066.0,56.0,8.2,907.0,377.0,728.0,97.0,1174.0,1122.0,6.9,76.1,0.759
2004-12-14 03:00:00,1.0,918.0,56.0,3.9,704.0,271.0,920.0,85.5,1032.0,932.0,8.0,70.6,0.7607
2004-12-14 04:00:00,0.8,895.0,56.0,3.2,663.0,165.0,977.0,74.0,1007.0,866.0,6.8,75.4,0.7475
2004-12-14 05:00:00,0.7,885.0,56.0,3.0,655.0,145.0,996.0,68.0,1015.0,848.0,6.6,75.3,0.7378
2004-12-14 06:00:00,1.1,964.0,56.0,5.4,784.0,282.0,824.0,92.0,1080.0,959.0,6.0,77.3,0.7262
2004-12-14 07:00:00,1.7,1088.0,56.0,8.7,927.0,494.0,715.0,111.0,1196.0,1154.0,6.0,76.7,0.722
2004-12-14 08:00:00,3.1,1274.0,56.0,15.4,1160.0,606.0,587.0,133.0,1412.0,1373.0,6.9,73.7,0.7348
2004-12-14 09:00:00,4.4,1406.0,56.0,27.2,1483.0,581.0,478.0,139.0,1767.0,1708.0,7.6,70.6,0.7371
2004-12-14 10:00:00,5.6,1521.0,56.0,30.7,1568.0,920.0,440.0,192.0,1843.0,2097.0,9.3,64.2,0.7544
2004-12-14 11:00:00,4.4,1408.0,56.0,24.3,1412.0,811.0,484.0,192.0,1608.0,2056.0,11.7,55.7,0.763
2004-12-14 12:00:00,4.4,1377.0,56.0,21.7,1342.0,786.0,499.0,206.0,1546.0,2006.0,12.9,54.1,0.8003
2004-12-14 13:00:00,4.7,1470.0,56.0,25.8,1450.0,677.0,481.0,182.0,1706.0,2015.0,14.0,53.0,0.8451
2004-12-14 14:00:00,4.2,1416.0,56.0,21.8,1346.0,612.0,609.0,192.0,1570.0,1945.0,15.1,50.2,0.8552
2004-12-14 15:00:00,3.3,1383.0,56.0,20.6,1314.0,524.0,785.0,188.0,1538.0,1793.0,16.7,47.3,0.8883
2004-12-14 16:00:00,5.1,1574.0,56.0,27.2,1483.0,775.0,460.0,186.0,1778.0,1962.0,16.8,48.4,0.9175
2004-12-14 17:00:00,7.4,1570.7236842105262,56.0,27.057894736842105,1479.157894736842,1159.0,461.36842105263156,257.0,1774.8947368421052,1954.4605263157894,16.753947368421052,48.6578947368421,0.9190802631578947
2004-12-14 18:00:00,9.3,1567.4473684210527,56.0,26.91578947368421,1475.3157894736842,1310.0,462.7368421052632,248.0,1771.7894736842106,1946.921052631579,16.707894736842107,48.91578947368421,0.9206605263157894
2004-12-14 19:00:00,7.4,1564.171052631579,56.0,26.773684210526316,1471.4736842105262,1037.0,464.10526315789474,208.0,1768.6842105263158,1939.3815789473683,16.66184210526316,49.17368421052632,0.9222407894736842
2004-12-14 20:00:00,5.3,1560.8947368421052,56.0,26.63157894736842,1467.6315789473683,791.0,465.4736842105263,167.0,1765.578947368421,1931.842105263158,16.61578947368421,49.43157894736842,0.923821052631579
2004-12-14 21:00:00,4.1,1557.6184210526317,56.0,26.489473684210527,1463.7894736842106,670.0,466.8421052631579,148.0,1762.4736842105262,1924.3026315789473,16.569736842105264,49.689473684210526,0.9254013157894737
2004-12-14 22:00:00,2.5,1554.342105263158,56.0,26.347368421052632,1459.9473684210527,341.0,468.2105263157895,112.0,1759.3684210526317,1916.7631578947369,16.523684210526316,49.94736842105263,0.9269815789473684
2004-12-14 23:00:00,2.1,1551.0657894736842,56.0,26.205263157894738,1456.1052631578948,365.0,469.57894736842104,108.0,1756.2631578947369,1909.2236842105262,16.47763157894737,50.205263157894734,0.9285618421052632
2004-12-15 00:00:00,2.9,1547.7894736842106,56.0,26.06315789473684,1452.2631578947369,510.0,470.94736842105266,115.0,1753.157894736842,1901.6842105263158,16.431578947368422,50.46315789473684,0.9301421052631579
2004-12-15 01:00:00,2.3,1544.5131578947369,56.0,25.921052631578945,1448.421052631579,352.0,472.3157894736842,96.0,1750.0526315789473,1894.1447368421052,16.385526315789473,50.72105263157895,0.9317223684210526
2004-12-15 02:00:00,1.7,1541.2368421052631,56.0,25.77894736842105,1444.578947368421,299.0,473.6842105263158,87.0,1746.9473684210527,1886.6052631578948,16.339473684210528,50.97894736842105,0.9333026315789473
2004-12-15 03:00:00,0.9,1537.9605263157894,56.0,25.636842105263156,1440.7368421052631,201.0,475.05263157894734,74.0,1743.842105263158,1879.0657894736842,16.29342105263158,51.23684210526316,0.934882894736842
2004-12-15 04:00:00,0.7,1534.6842105263158,56.0,25.49473684210526,1436.8947368421052,103.0,476.42105263157896,61.0,1740.7368421052631,1871.5263157894738,16.24736842105263,51.49473684210526,0.9364631578947369
2004-12-15 05:00:00,0.8,1531.407894736842,56.0,25.352631578947367,1433.0526315789473,133.0,477.7894736842105,61.0,1737.6315789473683,1863.9868421052631,16.201315789473686,51.752631578947366,0.9380434210526316
2004-12-15 06:00:00,1.0,1528.1315789473683,56.0,25.210526315789473,1429.2105263157894,244.0,479.1578947368421,82.0,1734.5263157894738,1856.4473684210527,16.155263157894737,52.01052631578947,0.9396236842105263
2004-12-15 07:00:00,1.2,1524.8552631578948,56.0,25.068421052631578,1425.3684210526317,222.0,480.5263157894737,83.0,1731.421052631579,1848.907894736842,16.109210526315792,52.26842105263158,0.9412039473684211
2004-12-15 08:00:00,3.5,1521.578947368421,56.0,24.926315789473684,1421.5263157894738,591.0,481.89473684210526,116.0,1728.3157894736842,1841.3684210526317,16.063157894736843,52.526315789473685,0.9427842105263158
2004-12-15 09:00:00,4.5,1518.3026315789473,56.0,24.78421052631579,1417.6842105263158,821.0,483.2631578947368,147.0,1725.2105263157894,1833.828947368421,16.017105263157895,52.78421052631579,0.9443644736842105
2004-12-15 10:00:00,4.9,1515.0263157894738,56.0,24.642105263157895,1413.842105263158,803.0,484.63157894736844,167.0,1722.1052631578948,1826.2894736842104,15.971052631578948,53.04210526315789,0.9459447368421052
2004-12-15 11:00:00,3.5,1511.75,56.0,24.5,1410.0,809.0,486.0,176.0,1719.0,1818.75,15.925,53.3,0.947525
2004-12-15 12:00:00,3.4,1508.4736842105262,56.0,24.357894736842105,1406.157894736842,836.0,487.36842105263156,177.0,1715.8947368421052,1811.2105263157894,15.878947368421054,53.5578947368421,0.9491052631578948
2004-12-15 13:00:00,4.0,1505.1973684210527,56.0,24.21578947368421,1402.3157894736842,820.0,488.7368421052632,169.0,1712.7894736842104,1803.671052631579,15.832894736842107,53.81578947368421,0.9506855263157895
2004-12-15 14:00:00,4.3,1501.921052631579,56.0,24.073684210526316,1398.4736842105262,861.0,490.10526315789474,181.0,1709.6842105263158,1796.1315789473683,15.786842105263158,54.07368421052632,0.9522657894736842
2004-12-15 15:00:00,4.0,1498.6447368421052,56.0,23.931578947368422,1394.6315789473683,842.0,491.4736842105263,183.0,1706.578947368421,1788.592105263158,15.740789473684211,54.33157894736842,0.953846052631579
2004-12-15 16:00:00,4.7,1495.3684210526317,56.0,23.789473684210524,1390.7894736842106,933.0,492.8421052631579,176.0,1703.4736842105262,1781.0526315789473,15.694736842105264,54.589473684210525,0.9554263157894737
2004-12-15 17:00:00,6.6,1492.092105263158,56.0,23.64736842105263,1386.9473684210527,1237.0,494.2105263157895,229.0,1700.3684210526317,1773.5131578947369,15.648684210526316,54.84736842105263,0.9570065789473684
2004-12-15 18:00:00,7.3,1488.8157894736842,56.0,23.505263157894735,1383.1052631578948,1137.0,495.57894736842104,214.0,1697.2631578947369,1765.9736842105262,15.602631578947369,55.10526315789473,0.9585868421052631
2004-12-15 19:00:00,3.6,1485.5394736842106,56.0,23.36315789473684,1379.2631578947369,484.0,496.9473684210526,137.0,1694.157894736842,1758.4342105263158,15.556578947368422,55.363157894736844,0.960167105263158
2004-12-15 20:00:00,2.4,1482.2631578947369,56.0,23.221052631578946,1375.421052631579,325.0,498.3157894736842,115.0,1691.0526315789473,1750.8947368421052,15.510526315789475,55.62105263157895,0.9617473684210527
2004-12-15 21:00:00,2.1,1478.9868421052631,56.0,23.07894736842105,1371.578947368421,292.0,499.6842105263158,107.0,1687.9473684210527,1743.3552631578948,15.464473684210526,55.87894736842105,0.9633276315789474
2004-12-15 22:00:00,2.1,1475.7105263157896,56.0,22.936842105263157,1367.7368421052631,303.0,501.0526315789474,105.0,1684.842105263158,1735.8157894736842,15.41842105263158,56.136842105263156,0.9649078947368421
2004-12-15 23:00:00,1.7,1472.4342105263158,56.0,22.794736842105262,1363.8947368421052,242.0,502.42105263157896,96.0,1681.7368421052631,1728.2763157894738,15.372368421052633,56.39473684210526,0.9664881578947369
2004-12-16 00:00:00,2.2,1469.157894736842,56.0,22.652631578947368,1360.0526315789473,314.0,503.7894736842105,100.0,1678.6315789473683,1720.7368421052631,15.326315789473686,56.652631578947364,0.9680684210526316
2004-12-16 01:00:00,2.0,1465.8815789473683,56.0,22.510526315789473,1356.2105263157896,289.0,505.1578947368421,100.0,1675.5263157894738,1713.1973684210525,15.280263157894737,56.91052631578947,0.9696486842105263
2004-12-16 02:00:00,1.6,1462.6052631578948,56.0,22.36842105263158,1352.3684210526317,224.0,506.5263157894737,92.0,1672.421052631579,1705.657894736842,15.23421052631579,57.16842105263158,0.971228947368421
2004-12-16 03:00:00,1.7,1459.328947368421,56.0,22.226315789473684,1348.5263157894738,207.5,507.89473684210526,86.5,1669.3157894736842,1698.1184210526317,15.188157894736843,57.42631578947368,0.9728092105263159
2004-12-16 04:00:00,1.35,1456.0526315789473,56.0,22.084210526315786,1344.6842105263158,191.0,509.2631578947368,81.0,1666.2105263157894,1690.578947368421,15.142105263157896,57.68421052631579,0.9743894736842106
2004-12-16 05:00:00,1.0,1452.7763157894738,56.0,21.94210526315789,1340.842105263158,149.0,510.63157894736844,74.0,1663.1052631578948,1683.0394736842104,15.096052631578948,57.94210526315789,0.9759697368421053
2004-12-16 06:00:00,1.0,1449.5,56.0,21.799999999999997,1337.0,212.0,512.0,81.0,1660.0,1675.5,15.05,58.2,0.97755
2004-12-16 07:00:00,1.6,1446.2236842105262,56.0,21.657894736842103,1333.157894736842,398.0,513.3684210526316,99.0,1656.8947368421052,1667.9605263157896,15.003947368421054,58.45789473684211,0.9791302631578948
2004-12-16 08:00:00,3.5,1442.9473684210527,56.0,21.515789473684208,1329.3157894736842,763.0,514.7368421052631,123.0,1653.7894736842104,1660.421052631579,14.957894736842107,58.71578947368421,0.9807105263157895
2004-12-16 09:00:00,5.3,1439.671052631579,56.0,21.373684210526314,1325.4736842105262,905.0,516.1052631578948,146.0,1650.6842105263158,1652.8815789473683,14.911842105263158,58.973684210526315,0.9822907894736842
2004-12-16 10:00:00,4.6,1436.3947368421052,56.0,21.23157894736842,1321.6315789473683,849.0,517.4736842105264,161.0,1647.578947368421,1645.342105263158,14.865789473684211,59.23157894736842,0.983871052631579
2004-12-16 11:00:00,4.5,1433.1184210526317,56.0,21.089473684210525,1317.7894736842104,1015.0,518.8421052631579,210.0,1644.4736842105262,1637.8026315789473,14.819736842105264,59.48947368421052,0.9854513157894738
2004-12-16 12:00:00,4.2,1429.842105263158,56.0,20.94736842105263,1313.9473684210527,845.0,520.2105263157895,190.0,1641.3684210526317,1630.2631578947369,14.773684210526316,59.74736842105263,0.9870315789473685
2004-12-16 13:00:00,4.1,1426.5657894736842,56.0,20.805263157894736,1310.1052631578948,740.0,521.578947368421,170.0,1638.2631578947369,1622.7236842105262,14.727631578947369,60.00526315789474,0.9886118421052632
2004-12-16 14:00:00,5.5,1423.2894736842104,56.0,20.66315789473684,1306.2631578947369,1018.0,522.9473684210526,212.0,1635.157894736842,1615.1842105263158,14.681578947368422,60.26315789473684,0.9901921052631579
2004-12-16 15:00:00,4.8,1420.0131578947369,56.0,20.521052631578947,1302.421052631579,1058.0,524.3157894736842,217.0,1632.0526315789473,1607.6447368421052,14.635526315789475,60.52105263157895,0.9917723684210527
2004-12-16 16:00:00,5.5,1416.7368421052631,56.0,20.378947368421052,1298.578947368421,1182.0,525.6842105263158,236.0,1628.9473684210527,1600.1052631578948,14.589473684210528,60.77894736842105,0.9933526315789474
2004-12-16 17:00:00,5.2,1413.4605263157896,56.0,20.236842105263158,1294.7368421052631,1089.0,527.0526315789474,217.0,1625.842105263158,1592.5657894736842,14.54342105263158,61.036842105263155,0.9949328947368421
2004-12-16 18:00:00,7.5,1410.1842105263158,56.0,20.094736842105263,1290.8947368421052,1186.0,528.421052631579,231.0,1622.7368421052631,1585.0263157894738,14.497368421052633,61.294736842105266,0.9965131578947369
2004-12-16 19:00:00,8.6,1406.907894736842,56.0,19.95263157894737,1287.0526315789473,1235.0,529.7894736842105,227.0,1619.6315789473683,1577.4868421052631,14.451315789473686,61.55263157894737,0.9980934210526317
2004-12-16 20:00:00,9.1,1403.6315789473683,56.0,19.810526315789474,1283.2105263157896,1253.0,531.1578947368421,219.0,1616.5263157894738,1569.9473684210525,14.405263157894737,61.810526315789474,0.9996736842105264
2004-12-16 21:00:00,8.6,1400.3552631578948,56.0,19.66842105263158,1279.3684210526317,1237.0,532.5263157894736,203.0,1613.421052631579,1562.407894736842,14.35921052631579,62.06842105263158,1.0012539473684212
2004-12-16 22:00:00,5.4,1397.078947368421,56.0,19.52631578947368,1275.5263157894738,1060.0,533.8947368421052,186.0,1610.3157894736842,1554.8684210526317,14.313157894736843,62.32631578947368,1.002834210526316
2004-12-16 23:00:00,4.3,1393.8026315789473,56.0,19.384210526315787,1271.6842105263158,873.0,535.2631578947369,173.0,1607.2105263157896,1547.328947368421,14.267105263157895,62.584210526315786,1.0044144736842107
2004-12-17 00:00:00,4.2,1390.5263157894738,56.0,19.242105263157892,1267.842105263158,807.0,536.6315789473684,162.0,1604.1052631578948,1539.7894736842104,14.221052631578948,62.84210526315789,1.0059947368421054
2004-12-17 01:00:00,4.3,1387.25,56.0,19.099999999999998,1264.0,798.0,538.0,161.0,1601.0,1532.25,14.175,63.1,1.007575
2004-12-17 02:00:00,4.2,1383.9736842105262,56.0,18.957894736842103,1260.157894736842,691.0,539.3684210526316,144.0,1597.8947368421052,1524.7105263157894,14.128947368421054,63.357894736842105,1.0091552631578948
2004-12-17 03:00:00,2.8,1380.6973684210527,56.0,18.81578947368421,1256.3157894736842,562.0,540.7368421052631,131.5,1594.7894736842104,1517.171052631579,14.082894736842107,63.61578947368421,1.0107355263157896
2004-12-17 04:00:00,2.2,1377.421052631579,56.0,18.673684210526314,1252.4736842105262,433.0,542.1052631578948,119.0,1591.6842105263158,1509.6315789473683,14.036842105263158,63.873684210526314,1.0123157894736843
2004-12-17 05:00:00,1.8,1374.1447368421052,56.0,18.53157894736842,1248.6315789473683,371.0,543.4736842105264,112.0,1588.578947368421,1502.092105263158,13.990789473684211,64.13157894736842,1.013896052631579
2004-12-17 06:00:00,2.0,1370.8684210526317,56.0,18.389473684210525,1244.7894736842104,469.0,544.8421052631579,111.0,1585.4736842105262,1494.5526315789473,13.944736842105264,64.38947368421053,1.0154763157894737
2004-12-17 07:00:00,2.5,1367.592105263158,56.0,18.247368421052627,1240.9473684210527,658.0,546.2105263157895,122.0,1582.3684210526317,1487.0131578947369,13.898684210526316,64.64736842105263,1.0170565789473685
2004-12-17 08:00:00,4.1,1364.3157894736842,56.0,18.105263157894733,1237.1052631578948,854.0,547.578947368421,137.0,1579.2631578947369,1479.4736842105262,13.852631578947369,64.90526315789474,1.0186368421052632
2004-12-17 09:00:00,6.3,1361.0394736842104,56.0,17.963157894736838,1233.2631578947369,1005.0,548.9473684210526,151.0,1576.157894736842,1471.9342105263158,13.806578947368422,65.16315789473684,1.020217105263158
2004-12-17 10:00:00,5.0,1357.7631578947369,56.0,17.821052631578944,1229.421052631579,937.0,550.3157894736842,164.0,1573.0526315789473,1464.3947368421052,13.760526315789475,65.42105263157895,1.0217973684210526
2004-12-17 11:00:00,5.1,1354.4868421052631,56.0,17.67894736842105,1225.578947368421,963.0,551.6842105263158,198.0,1569.9473684210527,1456.8552631578946,13.714473684210528,65.67894736842105,1.0233776315789473
2004-12-17 12:00:00,3.6,1351.2105263157896,56.0,17.536842105263155,1221.7368421052631,635.0,553.0526315789474,213.0,1566.842105263158,1449.3157894736842,13.66842105263158,65.93684210526315,1.024957894736842
2004-12-17 13:00:00,3.5,1347.9342105263158,56.0,17.39473684210526,1217.8947368421052,521.0,554.421052631579,164.0,1563.7368421052631,1441.7763157894738,13.622368421052633,66.19473684210527,1.026538157894737
2004-12-17 14:00:00,3.7,1344.657894736842,56.0,17.252631578947366,1214.0526315789475,613.0,555.7894736842105,177.0,1560.6315789473683,1434.2368421052631,13.576315789473686,66.45263157894738,1.0281184210526317
2004-12-17 15:00:00,3.1,1341.3815789473683,56.0,17.11052631578947,1210.2105263157896,516.0,557.1578947368421,168.0,1557.5263157894738,1426.6973684210525,13.530263157894737,66.71052631578948,1.0296986842105265
2004-12-17 16:00:00,3.2,1338.1052631578948,56.0,16.968421052631577,1206.3684210526317,446.0,558.5263157894736,150.0,1554.421052631579,1419.157894736842,13.48421052631579,66.96842105263158,1.0312789473684212
2004-12-17 17:00:00,3.8,1334.828947368421,56.0,16.826315789473682,1202.5263157894738,499.0,559.8947368421052,152.0,1551.3157894736842,1411.6184210526317,13.438157894736843,67.22631578947369,1.032859210526316
2004-12-17 18:00:00,3.2,1331.5526315789473,56.0,16.684210526315788,1198.6842105263158,407.0,561.2631578947369,138.0,1548.2105263157894,1404.078947368421,13.392105263157896,67.48421052631579,1.0344394736842106
2004-12-17 19:00:00,3.2,1328.2763157894738,56.0,16.542105263157893,1194.842105263158,418.0,562.6315789473684,129.0,1545.1052631578948,1396.5394736842104,13.346052631578948,67.7421052631579,1.0360197368421054
2004-12-17 20:00:00,3.3,1325.0,56.0,16.4,1191.0,403.0,564.0,130.0,1542.0,1389.0,13.3,68.0,1.0376
2004-12-17 21:00:00,3.1,1316.0,56.0,13.4,1099.0,412.0,610.0,137.0,1451.0,1268.0,13.2,72.8,1.0984
2004-12-17 22:00:00,2.4,1170.0,56.0,8.2,906.0,322.0,707.0,125.0,1317.0,1046.0,12.6,76.5,1.1106
2004-12-17 23:00:00,1.4,1061.0,56.0,5.7,800.0,200.0,819.0,106.0,1232.0,862.0,12.6,74.3,1.0843
2004-12-18 00:00:00,2.1,1109.0,56.0,7.0,855.0,244.0,787.0,121.0,1220.0,866.0,12.9,72.1,1.0658
2004-12-18 01:00:00,1.4,1025.0,56.0,5.6,794.0,199.0,848.0,101.0,1202.0,788.0,13.1,70.5,1.0594
2004-12-18 02:00:00,1.4,1086.0,56.0,5.1,769.0,190.0,822.0,100.0,1196.0,857.0,12.4,73.8,1.0574
2004-12-18 03:00:00,1.3,1058.0,56.0,4.3,727.0,171.5,834.0,93.0,1193.0,860.0,12.2,74.5,1.0537
2004-12-18 04:00:00,1.0,1034.0,56.0,4.2,719.0,153.0,858.0,86.0,1189.0,845.0,11.8,76.3,1.0547
2004-12-18 05:00:00,1.3,1065.0,56.0,6.1,816.0,215.0,777.0,90.0,1245.0,873.0,10.8,80.0,1.0367
2004-12-18 06:00:00,1.0,988.0,56.0,5.2,774.0,206.0,842.0,89.0,1189.0,841.0,10.4,77.3,0.9709
2004-12-18 07:00:00,1.1,986.0,56.0,5.4,785.0,225.0,842.0,96.0,1173.0,853.0,10.0,76.2,0.9332
2004-12-18 08:00:00,2.1,1136.0,56.0,11.0,1015.0,416.0,702.0,125.0,1287.0,1063.0,9.4,67.7,0.8018
2004-12-18 09:00:00,3.2,1256.0,56.0,16.1,1184.0,613.0,582.0,143.0,1448.0,1276.0,9.3,71.2,0.8325
2004-12-18 10:00:00,3.3,1228.0,56.0,15.7,1170.0,567.0,596.0,153.0,1375.0,1332.0,12.6,54.0,0.784
2004-12-18 11:00:00,2.3,956.0,56.0,8.8,931.0,409.0,799.0,140.0,1046.0,1015.0,16.1,28.5,0.5164
2004-12-18 12:00:00,1.0,781.0,56.0,3.9,704.0,183.0,1062.0,92.0,842.0,594.0,16.6,19.9,0.3728
2004-12-18 13:00:00,0.8,759.0,56.0,3.8,699.0,140.0,1223.0,78.0,799.0,501.0,15.9,18.2,0.3255
2004-12-18 14:00:00,0.8,722.0,56.0,3.3,671.0,133.0,1596.0,68.0,737.0,448.0,14.3,18.4,0.2991
2004-12-18 15:00:00,0.6,699.0,56.0,2.4,613.0,115.0,1731.0,64.0,682.0,387.0,15.0,16.3,0.2749
2004-12-18 16:00:00,0.9,755.0,56.0,3.6,690.0,157.0,1653.0,80.0,750.0,467.0,14.9,17.1,0.2875
2004-12-18 17:00:00,0.8,746.0,56.0,3.5,684.0,149.0,1301.0,81.0,764.0,484.0,13.2,18.8,0.2837
2004-12-18 18:00:00,1.2,784.0,56.0,4.6,744.0,219.0,1080.0,102.0,802.0,608.0,12.4,19.6,0.2797
2004-12-18 19:00:00,2.1,931.0,56.0,9.9,972.0,424.0,868.0,132.0,974.0,953.0,11.9,21.3,0.2957
2004-12-18 20:00:00,3.9,1112.0,56.0,19.0,1267.0,659.0,671.0,162.0,1250.0,1307.0,11.1,24.8,0.3264
2004-12-18 21:00:00,4.4,1133.0,56.0,17.2,1215.0,727.0,674.0,179.0,1196.0,1415.0,10.1,29.7,0.3666
